Unigrams,Negation,Contrast,Positive entities,Negative entities,Class
xxxx,false,No,0,1,neutral
australian,false,No,0,1,neutral
lager,false,No,0,1,neutral
current,false,No,0,1,neutral
subject,false,No,0,1,neutral
advertis,false,No,0,1,neutral
campaign,false,No,0,1,neutral
seek,false,No,0,1,neutral
move,false,No,0,1,neutral
product,false,No,0,1,neutral
awai,false,No,0,1,neutral
from,false,No,0,1,neutral
macho,false,No,0,1,neutral
male,false,No,0,1,neutral
imag,false,No,0,1,neutral
bass,false,No,0,0,neutral
castlemain,false,No,0,0,neutral
licenc,false,No,0,0,neutral
review,false,No,0,0,neutral
british,false,Yes,1,1,neutral
brewer,false,Yes,1,1,neutral
bass,false,Yes,1,1,neutral
could,false,Yes,1,1,neutral
face,false,Yes,1,1,neutral
review,false,Yes,1,1,neutral
licens,false,Yes,1,1,neutral
deal,false,Yes,1,1,neutral
make,false,Yes,1,1,neutral
distribut,false,Yes,1,1,neutral
lager,false,Yes,1,1,neutral
brand,false,Yes,1,1,neutral
castlemain,false,Yes,1,1,neutral
xxxx,false,Yes,1,1,neutral
under,false,Yes,1,1,neutral
deal,false,Yes,1,1,neutral
control,false,Yes,1,1,neutral
carlsberg,false,Yes,1,1,neutral
tetlei,false,Yes,1,1,neutral
financi,false,Yes,1,1,neutral
time,false,Yes,1,1,neutral
report,false,Yes,1,1,neutral
bass,false,No,0,0,neutral
struck,false,No,0,0,neutral
complex,false,No,0,0,neutral
agreement,false,No,0,0,neutral
over,false,No,0,0,neutral
weekend,false,No,0,0,neutral
give,false,No,0,0,neutral
control,false,No,0,0,neutral
carlsberg,false,No,0,0,neutral
tetlei,false,No,0,0,neutral
which,false,No,0,0,neutral
alli,false,No,0,0,neutral
domecq,false,No,0,0,neutral
denmark,false,No,0,0,neutral
carlsberg,false,No,0,0,neutral
financi,false,No,1,3,neutral
time,false,No,1,3,neutral
said,false,No,1,3,neutral
tuesdai,false,No,1,3,neutral
edit,false,No,1,3,neutral
that,false,No,1,3,neutral
licenc,false,No,1,3,neutral
produc,false,No,1,3,neutral
sell,false,No,1,3,neutral
castlemain,false,No,1,3,neutral
current,false,No,1,3,neutral
held,false,No,1,3,neutral
carlsberg,false,No,1,3,neutral
tetlei,false,No,1,3,neutral
from,false,No,1,3,neutral
zealand,false,No,1,3,neutral
group,false,No,1,3,neutral
lion,false,No,1,3,neutral
nathan,false,No,1,3,neutral
origin,false,No,1,3,neutral
brand,false,No,1,3,neutral
owner,false,No,1,3,neutral
could,false,No,1,3,neutral
open,false,No,1,3,neutral
review,false,No,1,3,neutral
when,false,No,1,3,neutral
chang,false,No,1,3,neutral
ownership,false,No,1,3,neutral
activist,true,No,0,3,neutral
group,true,No,0,3,neutral
longer,true,No,0,3,neutral
seen,true,No,0,3,neutral
british,true,No,0,3,neutral
firm,true,No,0,3,neutral
harmless,true,No,0,3,neutral
badli,true,No,0,3,neutral
organis,true,No,0,3,neutral
ragbag,true,No,0,3,neutral
student,true,No,0,3,neutral
hippi,true,No,0,3,neutral
onli,false,No,0,1,neutral
have,false,No,0,1,neutral
them,false,No,0,1,neutral
action,false,No,0,1,neutral
protest,false,No,0,1,neutral
said,false,No,0,1,neutral
david,false,No,0,1,neutral
hard,false,No,0,1,neutral
spokesman,false,No,0,1,neutral
hanson,false,No,0,1,neutral
aggreg,false,No,0,1,neutral
compani,false,No,0,1,neutral
polic,false,No,0,0,neutral
said,false,No,0,0,neutral
thei,false,No,0,0,neutral
made,false,No,0,0,neutral
arrest,false,No,0,0,neutral
there,false,No,0,0,neutral
were,false,No,0,0,neutral
stab,false,No,0,0,neutral
adopt,false,No,2,0,neutral
rule,false,No,2,0,neutral
improv,false,No,2,0,neutral
investor,false,No,2,0,neutral
access,false,No,2,0,neutral
best,false,No,2,0,neutral
stock,false,No,2,0,neutral
price,false,No,2,0,neutral
secur,false,No,2,1,neutral
exchang,false,No,2,1,neutral
commiss,false,No,2,1,neutral
wednesdai,false,No,2,1,neutral
approv,false,No,2,1,neutral
rule,false,No,2,1,neutral
design,false,No,2,1,neutral
give,false,No,2,1,neutral
stock,false,No,2,1,neutral
market,false,No,2,1,neutral
investor,false,No,2,1,neutral
better,false,No,2,1,neutral
chanc,false,No,2,1,neutral
best,false,No,2,1,neutral
price,false,No,2,1,neutral
avail,false,No,2,1,neutral
their,false,No,2,1,neutral
order,false,No,2,1,neutral
call,false,No,0,1,neutral
order,false,No,0,1,neutral
handl,false,No,0,1,neutral
rule,false,No,0,1,neutral
which,false,No,0,1,neutral
were,false,No,0,1,neutral
propos,false,No,0,1,neutral
last,false,No,0,1,neutral
septemb,false,No,0,1,neutral
were,false,No,0,1,neutral
approv,false,No,0,1,neutral
vote,false,No,0,1,neutral
rule,true,No,0,1,neutral
will,true,No,0,1,neutral
requir,true,No,0,1,neutral
specialist,true,No,0,1,neutral
stock,true,No,0,1,neutral
exchang,true,No,0,1,neutral
market,true,No,0,1,neutral
maker,true,No,0,1,neutral
nasdaq,true,No,0,1,neutral
allow,true,No,0,1,neutral
custom,true,No,0,1,neutral
view,true,No,0,1,neutral
price,true,No,0,1,neutral
quot,true,No,0,1,neutral
from,true,No,0,1,neutral
other,true,No,0,1,neutral
electron,true,No,0,1,neutral
trade,true,No,0,1,neutral
system,true,No,0,1,neutral
that,true,No,0,1,neutral
readili,true,No,0,1,neutral
avail,true,No,0,1,neutral
them,true,No,0,1,neutral
rule,false,No,1,0,neutral
will,false,No,1,0,neutral
also,false,No,1,0,neutral
requir,false,No,1,0,neutral
that,false,No,1,0,neutral
custom,false,No,1,0,neutral
limit,false,No,1,0,neutral
order,false,No,1,0,neutral
displai,false,No,1,0,neutral
with,false,No,1,0,neutral
price,false,No,1,0,neutral
better,false,No,1,0,neutral
than,false,No,1,0,neutral
those,false,No,1,0,neutral
avail,false,No,1,0,neutral
quot,false,No,1,0,neutral
publicli,false,No,1,0,neutral
avail,false,No,1,0,neutral
time,false,No,1,0,neutral
specialist,false,No,0,2,neutral
market,false,No,0,2,neutral
maker,false,No,0,2,neutral
compani,false,No,0,2,neutral
individu,false,No,0,2,neutral
recognis,false,No,0,2,neutral
qualifi,false,No,0,2,neutral
maintain,false,No,0,2,neutral
orderli,false,No,0,2,neutral
market,false,No,0,2,neutral
stock,false,No,0,2,neutral
walter,true,Yes,0,0,neutral
butler,true,Yes,0,0,neutral
investor,true,Yes,0,0,neutral
lead,true,Yes,0,0,neutral
european,true,Yes,0,0,neutral
strateg,true,Yes,0,0,neutral
invest,true,Yes,0,0,neutral
fund,true,Yes,0,0,neutral
which,true,Yes,0,0,neutral
percent,true,Yes,0,0,neutral
bddp,true,Yes,0,0,neutral
head,true,Yes,0,0,neutral
allianc,true,Yes,0,0,neutral
investor,true,Yes,0,0,neutral
control,true,Yes,0,0,neutral
percent,true,Yes,0,0,neutral
compani,true,Yes,0,0,neutral
comment,true,Yes,0,0,neutral
offici,true,No,0,0,neutral
bddp,true,No,0,0,neutral
were,true,No,0,0,neutral
also,true,No,0,0,neutral
avail,true,No,0,0,neutral
comment,true,No,0,0,neutral
butler,false,Yes,0,0,neutral
been,false,Yes,0,0,neutral
look,false,Yes,0,0,neutral
buyer,false,Yes,0,0,neutral
bddp,false,Yes,0,0,neutral
some,false,Yes,0,0,neutral
time,false,Yes,0,0,neutral
grei,false,Yes,0,0,neutral
advertis,false,Yes,0,0,neutral
chief,false,Yes,0,0,neutral
meyer,false,Yes,0,0,neutral
interest,false,Yes,0,0,neutral
bddp,false,Yes,0,0,neutral
unit,false,Yes,0,0,neutral
well,false,Yes,0,0,neutral
rich,false,Yes,0,0,neutral
green,false,Yes,0,0,neutral
grei,false,No,0,0,neutral
advertis,false,No,0,0,neutral
franc,false,No,0,0,neutral
bddp,false,No,0,0,neutral
york,false,No,0,0,neutral
agenc,false,No,0,0,neutral
grei,false,No,0,0,neutral
advertis,false,No,0,0,neutral
acquir,false,No,0,0,neutral
franc,false,No,0,0,neutral
third,false,No,0,0,neutral
biggest,false,No,0,0,neutral
advertis,false,No,0,0,neutral
group,false,No,0,0,neutral
boulet,false,No,0,0,neutral
dupui,false,No,0,0,neutral
petit,false,No,0,0,neutral
industri,false,No,0,0,neutral
sourc,false,No,0,0,neutral
said,false,No,0,0,neutral
wednesdai,false,No,0,0,neutral
dossier,false,No,0,0,neutral
been,false,No,0,0,neutral
sent,false,No,0,0,neutral
major,false,No,0,0,neutral
industri,false,No,0,0,neutral
grei,false,No,0,0,neutral
advertis,false,No,0,0,neutral
seal,false,No,0,0,neutral
deal,false,No,0,0,neutral
sourc,false,No,0,0,neutral
said,false,No,0,0,neutral
rugbi,false,No,0,1,neutral
union,false,No,0,1,neutral
england,false,No,0,1,neutral
given,false,No,0,1,neutral
until,false,No,0,1,neutral
next,false,No,0,1,neutral
week,false,No,0,1,neutral
chang,false,No,0,1,neutral
mind,false,No,0,1,neutral
england,false,No,0,2,neutral
have,false,No,0,2,neutral
been,false,No,0,2,neutral
given,false,No,0,2,neutral
until,false,No,0,2,neutral
next,false,No,0,2,neutral
week,false,No,0,2,neutral
chang,false,No,0,2,neutral
their,false,No,0,2,neutral
mind,false,No,0,2,neutral
about,false,No,0,2,neutral
exclus,false,No,0,2,neutral
televis,false,No,0,2,neutral
deal,false,No,0,2,neutral
with,false,No,0,2,neutral
rupert,false,No,0,2,neutral
murdoch,false,No,0,2,neutral
televis,false,No,0,2,neutral
stai,false,No,0,2,neutral
five,false,No,0,2,neutral
nation,false,No,0,2,neutral
championship,false,No,0,2,neutral
championship,false,No,0,0,neutral
featur,false,No,0,0,neutral
england,false,No,0,0,neutral
scotland,false,No,0,0,neutral
wale,false,No,0,0,neutral
ireland,false,No,0,0,neutral
franc,false,No,0,0,neutral
most,false,No,0,0,neutral
popular,false,No,0,0,neutral
sport,false,No,0,0,neutral
contest,false,No,0,0,neutral
british,false,No,0,0,neutral
have,false,No,0,1,neutral
given,false,No,0,1,neutral
everi,false,No,0,1,neutral
opportun,false,No,0,1,neutral
modifi,false,No,0,1,neutral
approach,false,No,0,1,neutral
sale,false,No,0,1,neutral
broadcast,false,No,0,1,neutral
right,false,No,0,1,neutral
prior,false,No,0,1,neutral
follow,false,No,0,1,neutral
england,false,No,0,1,neutral
exclus,false,No,0,1,neutral
from,false,No,0,1,neutral
five,false,No,0,1,neutral
nation,false,No,0,1,neutral
championship,false,No,0,1,neutral
mcleod,false,No,0,1,neutral
said,false,No,0,1,neutral
block,true,No,0,0,neutral
decid,true,No,0,0,neutral
spin,true,No,0,0,neutral
rest,true,No,0,0,neutral
compuserv,true,No,0,0,neutral
block,true,No,0,1,neutral
cite,true,No,0,1,neutral
problem,true,No,0,1,neutral
face,true,No,0,1,neutral
onlin,true,No,0,1,neutral
servic,true,No,0,1,neutral
industri,true,No,0,1,neutral
said,true,No,0,1,neutral
wednesdai,true,No,0,1,neutral
decid,true,No,0,1,neutral
complet,true,No,0,1,neutral
spin,true,No,0,1,neutral
rest,true,No,0,1,neutral
compuserv,true,No,0,1,neutral
corp,true,No,0,1,neutral
subsidiari,true,No,0,1,neutral
least,true,No,0,1,neutral
kansa,false,No,0,0,neutral
citi,false,No,0,0,neutral
base,false,No,0,0,neutral
compani,false,No,0,0,neutral
which,false,No,0,0,neutral
percent,false,No,0,0,neutral
compuserv,false,No,0,0,neutral
after,false,No,0,0,neutral
spin,false,No,0,0,neutral
part,false,No,0,0,neutral
onlin,false,No,0,0,neutral
servic,false,No,0,0,neutral
earlier,false,No,0,0,neutral
year,false,No,0,0,neutral
cite,false,No,0,0,neutral
compuserv,false,No,0,0,neutral
recent,false,No,0,0,neutral
project,false,No,0,0,neutral
loss,false,No,0,0,neutral
uncertainti,false,No,0,0,neutral
face,false,No,0,0,neutral
onlin,false,No,0,0,neutral
industri,false,No,0,0,neutral
current,false,No,0,0,neutral
week,false,No,0,0,neutral
high,false,No,0,0,neutral
british,false,No,0,0,neutral
trade,false,No,0,0,neutral
deficit,false,No,0,0,neutral
stabl,false,No,0,0,neutral
june,false,No,0,0,neutral
trade,true,No,0,1,neutral
perform,true,No,0,1,neutral
continu,true,No,0,1,neutral
mystifi,true,No,0,1,neutral
said,true,No,0,1,neutral
alex,true,No,0,1,neutral
garrard,true,No,0,1,neutral
economist,true,No,0,1,neutral
stockbrok,true,No,0,1,neutral
economist,true,Yes,0,1,neutral
said,true,Yes,0,1,neutral
data,true,Yes,0,1,neutral
which,true,Yes,0,1,neutral
defi,true,Yes,0,1,neutral
most,true,Yes,0,1,neutral
predict,true,Yes,0,1,neutral
signal,true,Yes,0,1,neutral
that,true,Yes,0,1,neutral
japan,true,Yes,0,1,neutral
economi,true,Yes,0,1,neutral
back,true,Yes,0,1,neutral
into,true,Yes,0,1,neutral
recess,true,Yes,0,1,neutral
scuttl,true,Yes,0,1,neutral
prospect,true,Yes,0,1,neutral
bank,true,Yes,0,1,neutral
japan,true,Yes,0,1,neutral
would,true,Yes,0,1,neutral
rais,true,Yes,0,1,neutral
interest,true,Yes,0,1,neutral
rate,true,Yes,0,1,neutral
from,true,Yes,0,1,neutral
their,true,Yes,0,1,neutral
rock,true,Yes,0,1,neutral
bottom,true,Yes,0,1,neutral
level,true,Yes,0,1,neutral
soon,true,Yes,0,1,neutral
epidem,false,No,0,2,neutral
will,false,No,0,2,neutral
british,false,No,0,2,neutral
expert,false,No,0,2,neutral
british,true,Yes,0,3,neutral
scientist,true,Yes,0,3,neutral
predict,true,Yes,0,3,neutral
wednesdai,true,Yes,0,3,neutral
that,true,Yes,0,3,neutral
epidem,true,Yes,0,3,neutral
would,true,Yes,0,3,neutral
admit,true,Yes,0,3,neutral
thei,true,Yes,0,3,neutral
still,true,Yes,0,3,neutral
know,true,Yes,0,3,neutral
mani,true,Yes,0,3,neutral
peopl,true,Yes,0,3,neutral
would,true,Yes,0,3,neutral
human,true,Yes,0,3,neutral
form,true,Yes,0,3,neutral
diseas,true,Yes,0,3,neutral
from,true,Yes,0,3,neutral
infect,true,Yes,0,3,neutral
beef,true,Yes,0,3,neutral
approv,false,No,0,0,neutral
lloyd,false,No,0,0,neutral
settlement,false,No,0,0,neutral
offer,false,No,0,0,neutral
closer,false,No,0,0,neutral
final,false,No,0,1,neutral
approv,false,No,0,1,neutral
lloyd,false,No,0,1,neutral
london,false,No,0,1,neutral
recoveri,false,No,0,1,neutral
plan,false,No,0,1,neutral
closer,false,No,0,1,neutral
wednesdai,false,No,0,1,neutral
declar,false,No,0,1,neutral
that,false,No,0,1,neutral
over,false,No,0,1,neutral
percent,false,No,0,1,neutral
member,false,No,0,1,neutral
accept,false,No,0,1,neutral
settlement,false,No,0,1,neutral
offer,false,No,0,1,neutral
secur,false,No,0,1,neutral
year,false,No,0,1,neutral
insur,false,No,0,1,neutral
market,false,No,0,1,neutral
futur,false,No,0,1,neutral
lloyd,false,No,0,0,neutral
said,false,No,0,0,neutral
been,false,No,0,0,neutral
swamp,false,No,0,0,neutral
investor,false,No,0,0,neutral
sign,false,No,0,0,neutral
recoveri,false,No,0,0,neutral
plan,false,No,0,0,neutral
after,false,No,0,0,neutral
appeal,false,No,0,0,neutral
court,false,No,0,0,neutral
overturn,false,No,0,0,neutral
rule,false,No,0,0,neutral
that,false,No,0,0,neutral
threaten,false,No,0,0,neutral
insur,false,No,0,0,neutral
market,false,No,0,0,neutral
surviv,false,No,0,0,neutral
intern,false,No,1,3,neutral
investor,false,No,1,3,neutral
will,false,No,1,3,neutral
like,false,No,1,3,neutral
lure,false,No,1,3,neutral
back,false,No,1,3,neutral
into,false,No,1,3,neutral
japanes,false,No,1,3,neutral
govern,false,No,1,3,neutral
bond,false,No,1,3,neutral
after,false,No,1,3,neutral
weak,false,No,1,3,neutral
corpor,false,No,1,3,neutral
sentiment,false,No,1,3,neutral
survei,false,No,1,3,neutral
sharpli,false,No,1,3,neutral
curtail,false,No,1,3,neutral
chanc,false,No,1,3,neutral
interest,false,No,1,3,neutral
rate,false,No,1,3,neutral
rise,false,No,1,3,neutral
year,false,No,1,3,neutral
analyst,false,No,1,3,neutral
said,false,No,1,3,neutral
wednesdai,false,No,1,3,neutral
certainli,false,No,2,0,neutral
dramat,false,No,2,0,neutral
chang,false,No,2,0,neutral
outlook,false,No,2,0,neutral
market,false,No,2,0,neutral
said,false,No,2,0,neutral
kirit,false,No,2,0,neutral
shah,false,No,2,0,neutral
chief,false,No,2,0,neutral
market,false,No,2,0,neutral
strategist,false,No,2,0,neutral
sanwa,false,No,2,0,neutral
peopl,false,Yes,1,1,neutral
were,false,Yes,1,1,neutral
look,false,Yes,1,1,neutral
yield,false,Yes,1,1,neutral
head,false,Yes,1,1,neutral
back,false,Yes,1,1,neutral
percent,false,Yes,1,1,neutral
mabe,false,Yes,1,1,neutral
even,false,Yes,1,1,neutral
four,false,Yes,1,1,neutral
percent,false,Yes,1,1,neutral
year,false,Yes,1,1,neutral
time,false,Yes,1,1,neutral
tankan,false,Yes,1,1,neutral
radic,false,Yes,1,1,neutral
shift,false,Yes,1,1,neutral
trade,false,Yes,1,1,neutral
rang,false,Yes,1,1,neutral
said,false,Yes,1,1,neutral
shah,false,Yes,1,1,neutral
base,false,Yes,1,1,neutral
london,false,Yes,1,1,neutral
interview,true,No,0,1,neutral
with,true,No,0,1,neutral
reuter,true,No,0,1,neutral
rowland,true,No,0,1,neutral
describ,true,No,0,1,neutral
lloyd,true,No,0,1,neutral
london,true,No,0,1,neutral
compani,true,No,0,1,neutral
market,true,No,0,1,neutral
could,true,No,0,1,neutral
oper,true,No,0,1,neutral
area,true,No,0,1,neutral
like,true,No,0,1,neutral
market,true,No,0,1,neutral
intern,true,No,0,1,neutral
develop,true,No,0,1,neutral
technolog,true,No,0,1,neutral
also,false,No,0,0,neutral
said,false,No,0,0,neutral
that,false,No,0,0,neutral
regul,false,No,0,0,neutral
lloyd,false,No,0,0,neutral
futur,false,No,0,0,neutral
divid,false,No,0,0,neutral
with,false,No,0,0,neutral
insur,false,No,0,0,neutral
market,false,No,0,0,neutral
itself,false,No,0,0,neutral
govern,false,No,0,0,neutral
supervis,false,No,0,0,neutral
profession,false,No,0,0,neutral
investor,false,No,0,0,neutral
protect,false,No,0,0,neutral
fall,false,No,0,0,neutral
outsid,false,No,0,0,neutral
bodi,false,No,0,0,neutral
like,false,No,0,0,neutral
secur,false,No,0,0,neutral
invest,false,No,0,0,neutral
board,false,No,0,0,neutral
with,false,No,0,0,neutral
lloyd,false,No,0,0,neutral
confid,false,No,0,0,neutral
will,false,No,0,0,neutral
have,false,No,0,0,neutral
overwhelm,false,No,0,0,neutral
support,false,No,0,0,neutral
from,false,No,0,0,neutral
member,false,No,0,0,neutral
recoveri,false,No,0,0,neutral
plan,false,No,0,0,neutral
todai,false,No,0,0,neutral
vote,false,No,0,0,neutral
deadlin,false,No,0,0,neutral
rowland,false,No,0,0,neutral
been,false,No,0,0,neutral
look,false,No,0,0,neutral
ahead,false,No,0,0,neutral
insur,false,No,0,0,neutral
market,false,No,0,0,neutral
futur,false,No,0,0,neutral
chairman,false,No,0,3,neutral
lloyd,false,No,0,3,neutral
evolv,false,No,0,3,neutral
recoveri,false,No,0,3,neutral
plan,false,No,0,3,neutral
ahead,false,No,0,3,neutral
billion,false,No,0,3,neutral
pound,false,No,0,3,neutral
long,false,No,0,3,neutral
tail,false,No,0,3,neutral
liabil,false,No,0,3,neutral
which,false,No,0,3,neutral
have,false,No,0,3,neutral
threaten,false,No,0,3,neutral
bring,false,No,0,3,neutral
down,false,No,0,3,neutral
becom,false,No,0,3,neutral
respons,false,No,0,3,neutral
reinsur,false,No,0,3,neutral
vehicl,false,No,0,3,neutral
equita,false,No,0,3,neutral
lloyd,false,No,0,0,neutral
seek,false,No,0,0,neutral
closer,false,No,0,0,neutral
with,false,No,0,0,neutral
london,false,No,0,0,neutral
market,false,No,0,0,neutral
lloyd,false,No,0,0,neutral
london,false,No,0,0,neutral
seek,false,No,0,0,neutral
closer,false,No,0,0,neutral
with,false,No,0,0,neutral
rest,false,No,0,0,neutral
london,false,No,0,0,neutral
insur,false,No,0,0,neutral
market,false,No,0,0,neutral
recoveri,false,No,0,0,neutral
plan,false,No,0,0,neutral
complet,false,No,0,0,neutral
chairman,false,No,0,0,neutral
david,false,No,0,0,neutral
rowland,false,No,0,0,neutral
said,false,No,0,0,neutral
chrysler,false,No,0,2,neutral
which,false,No,0,2,neutral
cautious,false,No,0,2,neutral
rebuild,false,No,0,2,neutral
intern,false,No,0,2,neutral
presenc,false,No,0,2,neutral
said,false,No,0,2,neutral
project,false,No,0,2,neutral
brazil,false,No,0,2,neutral
were,false,No,0,2,neutral
worth,false,No,0,2,neutral
about,false,No,0,2,neutral
million,false,No,0,2,neutral
expans,false,No,0,2,neutral
argentina,false,No,0,2,neutral
worth,false,No,0,2,neutral
about,false,No,0,2,neutral
million,false,No,0,2,neutral
roughli,false,No,0,2,neutral
third,false,No,0,2,neutral
total,false,No,0,2,neutral
invest,false,No,0,2,neutral
about,false,No,0,2,neutral
million,false,No,0,2,neutral
will,false,No,0,2,neutral
come,false,No,0,2,neutral
from,false,No,0,2,neutral
chrysler,false,No,0,2,neutral
supplier,false,No,0,2,neutral
will,false,No,0,2,neutral
plai,false,No,0,2,neutral
major,false,No,0,2,neutral
role,false,No,0,2,neutral
automak,false,No,0,2,neutral
risk,false,No,0,2,neutral
global,false,No,0,2,neutral
growth,false,No,0,2,neutral
strategi,false,No,0,2,neutral
chrysler,false,No,0,2,neutral
chairman,false,No,0,2,neutral
robert,false,No,0,2,neutral
eaton,false,No,0,2,neutral
said,false,No,0,2,neutral
chrysler,false,No,0,0,neutral
plan,false,No,0,0,neutral
invest,false,No,0,0,neutral
latin,false,No,0,0,neutral
america,false,No,0,0,neutral
dont,true,No,1,4,neutral
intend,true,No,1,4,neutral
make,true,No,1,4,neutral
riski,true,No,1,4,neutral
invest,true,No,1,4,neutral
just,true,No,1,4,neutral
major,true,No,1,4,neutral
player,true,No,1,4,neutral
emerg,true,No,1,4,neutral
market,true,No,1,4,neutral
thoma,true,No,1,4,neutral
gale,true,No,1,4,neutral
